alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1707260441.1926,transparent,5244.1036368525,1705791169.9488,"AS24556 Bijoy Online Ltd. Multihome Internet Service Provider",BIJOY-BD-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,false,"Bijoy Online Ltd",23.7778,90.4057,false,Bijoy,true,"Dhaka Division",success,Asia/Dhaka,1212,1707001588,1707260441.1926,8080,http,137.59.48.20:8080,false,8494.8830604553,1892,14237,11.730423460847,137.59.48.20
true,1707260441.181,elite,4550.375901421,1676150554.7102,"AS15582 JSC Comcor",AKADO-B2C-AS,Moscow,Europe,EU,Russia,RU,,false,"JSC ""AKADO-Stolitsa""",55.7483,37.6171,false,"JSC AKADO-Stolitsa",true,Moscow,success,Europe/Moscow,129110,1706944534,1707260441.181,8080,http,77.232.21.4:8080,false,4960.3743553162,17192,75099,18.628035236372,77.232.21.4
true,1707260331.487,elite,4952.2661211069,1707166817.9389,"AS19871 Network Solutions, LLC",NETWORK-SOLUTIONS-HOSTING,Provo,"North America",NA,"United States",US,"East Bay",true,"Network Solutions, LLC",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1707167807,1707260441.1578,48366,socks5,162.241.46.40:48366,true,2908.4966182709,486,926,34.419263456091,162.241.46.40
true,1707260441.0739,elite,4185.8951205643,1703850808.1464,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9959,2.11757,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1706832522,1707260441.0739,13326,socks5,141.94.174.6:13326,true,2362.5800609589,11691,23103,33.600620796689,141.94.174.6
true,1707260440.993,elite,6513.1370585625,1706342212.6736,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"San Francisco","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.7308,-122.3838,false,"Digital Ocean",true,California,success,America/Los_Angeles,94124,1706947937,1707260440.993,20570,socks5,162.243.140.82:20570,true,5338.9108181,3415,10891,23.871103033692,162.243.140.82
true,1707259639.0026,elite,1446.1883806096,1613867988.2742,"AS46562 Performive LLC",PERFORMIVE,Toronto,"North America",NA,Canada,CA,,true,"Performive LLC",43.7317,-79.4972,false,"Total Server Solutions L.L.C.",true,Ontario,success,America/Toronto,M3M,1706832807,1707260440.9722,16894,socks4,192.111.129.145:16894,true,1740.0512695312,465376,70655,86.818859357015,192.111.129.145
true,1707260440.9642,elite,2391.009747982,1707208493.4507,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,"Online S.A.S.",48.8714,2.32141,false,ONLINE,true,Île-de-France,success,Europe/Paris,75008,1707232870,1707260440.9642,15072,socks4,212.83.143.211:15072,true,4517.7397727966,4,361,1.0958904109589,212.83.143.211
true,1707260389.9263,elite,6120.8132174044,1706356677.6518,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1706961539,1707260440.943,37277,socks5,162.240.16.34:37277,true,7463.9937877655,3083,11006,21.882319540067,162.240.16.34
true,1707260440.9369,elite,5420.8346373656,1705910284.6387,"AS50926 AXARNET COMUNICACIONES, S.L.",AXARNET-AS,Paterna,Europe,EU,Spain,ES,,true,AXARnet-Network,39.5037,-0.443145,false,"Infortelecom Hosting S.L",true,Valencia,success,Europe/Madrid,46980,1707121466,1707260440.9369,62105,socks5,188.164.196.31:62105,true,5867.5880432129,3733,16244,18.686489462882,188.164.196.31
true,1707260438.9439,elite,8242.852990488,1702645533.3811,"AS396073 Majestic Hosting Solutions, LLC",MAJESTIC-HOSTING-01,Dallas,"North America",NA,"United States",US,,true,"Majestic Hosting Solutions, LLC",32.7797,-96.8022,false,"Majestic Hosting Solutions, LLC",true,Texas,success,America/Chicago,75270,1706832604,1707260440.8073,53723,socks5,104.37.175.206:53723,true,12313.556909561,5820,35483,14.090986126916,104.37.175.206
true,1707260440.7327,elite,2246.392631381,1700255547.7981,"AS45090 Shenzhen Tencent Computer Systems Company Limited",TENCENT-NET-AP,Amsterdam,Europe,EU,"The Netherlands",NL,Amsterdam-Centrum,false,"EuroNet Internet",52.368,4.90583,false,"Online Breedband B.V.",true,"North Holland",success,Europe/Amsterdam,1011,1706832699,1707260440.7327,8080,http,81.70.253.152:8080,false,910.66551208496,15602,48606,24.299152753551,81.70.253.152
true,1707259692.8559,elite,983.55620647819,1694878122.1349,"AS135375 Today Communication Co.,Ltd",TCC-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"Today Communication Co",11.5448,104.8921,false,,true,"Phnom Penh",success,Asia/Phnom_Penh,12308,1707224673,1707260440.51,8080,http,103.216.50.11:8080,false,904.15501594543,11390,19364,37.035832737205,103.216.50.11
true,1707260376.9389,elite,7301.7988090822,1695874513.2841,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07014,1706832709,1707260439.9763,31240,socks5,159.65.162.186:31240,true,10563.446998596,4533,76495,5.5943624426124,159.65.162.186
true,1707260439.8331,elite,5826.5807892355,1705909950.4978,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.475,12.365,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1707122540,1707260439.8331,28360,socks4,94.130.66.172:28360,true,9587.8326892853,5139,12546,29.058524173028,94.130.66.172
true,1707260232.1225,elite,3281.6734066716,1692159251.2469,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706832764,1707260439.7377,31597,http,67.43.228.253:31597,true,9993.8049316406,676,105258,0.63813317726131,67.43.228.253
true,1707260419.3697,elite,6413.6330584176,1707029928.435,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1707030427,1707260439.6925,42509,socks5,166.62.88.163:42509,true,5654.9870967865,585,2835,17.105263157895,166.62.88.163
true,1707260414.3683,elite,4745.4904414763,1706479232.1805,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1707084719,1707260439.6699,2948,socks5,213.136.93.115:2948,true,8411.4129543304,2572,9494,21.316094811868,213.136.93.115
true,1707260270.324,elite,4884.2159163463,1706838822.4098,"AS393398 1515 ROUNDTABLE DR PROPERTY, LLC",ASN-DIS,Naples,"North America",NA,"United States",US,"Urban Estates",true,"1515 ROUNDTABLE DR PROPERTY, LLC",26.2131,-81.7291,false,WEBHOSTPYTHON,false,Florida,success,America/New_York,34119,1706839895,1707260439.6315,57737,socks5,66.248.237.179:57737,true,3812.4589920044,2221,4131,34.965365239295,66.248.237.179
true,1707260439.6168,elite,3302.2150393597,1706421137.8816,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6916,3.20151,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1707026084,1707260439.6168,25582,socks5,54.36.122.16:25582,true,590.05546569824,4348,8673,33.392212579679,54.36.122.16
true,1707260379.3162,elite,2737.35376341,1705113010.9638,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1706927836,1707260439.5375,1359,http,72.10.160.90:1359,false,7027.6453495026,168,12685,1.3070878394149,72.10.160.90
true,1707260439.5001,elite,7044.4870873501,1707210705.5854,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1707210706,1707260439.5001,56436,socks5,162.214.67.122:56436,true,5430.5033683777,247,504,32.88948069241,162.214.67.122
true,1707259946.5508,elite,1771.631102192,1613998206.8648,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Phoenix,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.4484,-112.074,false,"Cox Communications Inc.",true,Arizona,success,America/Phoenix,85001,1706832738,1707260439.466,4145,socks5,72.206.181.123:4145,true,1004.7969818115,945322,157061,85.752592338597,72.206.181.123
true,1707260186.6839,elite,888.36047499287,1700097245.1103,"AS18049 Taiwan Infrastructure Network Technologie",TINP-TW,Dongshan,Asia,AS,Taiwan,TW,,false,NCICNET,24.2722,120.6292,false,"New Century InfoComm Tech. Co., Ltd.",true,"Taichung City",success,Asia/Taipei,,1706832607,1707260439.4227,80,http,106.105.120.14:80,false,834.9277973175,23352,42292,35.573700566693,106.105.120.14
true,1707260439.3509,elite,2576.4200845193,1622387369.1613,"AS50772 Ukrtranstelecom tc, ltd",UTT-AS,"Nova Vodolaha",Europe,EU,Ukraine,UA,,false,"Ukrtranstelecom tc, ltd",49.715,35.8655,false,UTT,true,Kharkiv,success,Europe/Kyiv,63202,1706832458,1707260439.3509,3629,socks4,195.78.100.186:3629,true,186.57493591309,99095,426233,18.863452928456,195.78.100.186
true,1707260439.3332,transparent,4140.8303124788,1701165727.2663,"AS136364 Myguru Online India Pvt Ltd",MYGURU-AS,Nellore,Asia,AS,India,IN,,false,"Myguru Online India Pvt Ltd",14.4484,79.9888,false,"Myguru Online India Pvt Ltd",true,"Andhra Pradesh",success,Asia/Kolkata,524004,1706952517,1707260439.3332,8080,http,103.90.156.220:8080,false,564.36657905579,1519,14879,9.2633247957068,103.90.156.220
true,1707260439.275,elite,2683.9550513357,1706756093.8814,"AS16276 OVH SAS",OVH,Gravelines,Europe,EU,France,FR,,true,"OVH SAS",50.9959,2.11757,false,OVH,true,Hauts-de-France,success,Europe/Paris,59820,1706756854,1707260439.275,40280,socks5,141.94.174.6:40280,true,2091.7234420776,2252,5475,29.144558043225,141.94.174.6
true,1707260439.1728,elite,4380.1103219705,1705817167.6604,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1707027874,1707260439.1728,39648,socks5,94.23.220.136:39648,true,1537.1313095093,4825,16321,22.817554147356,94.23.220.136
true,1707260340.5407,elite,2496.2983498207,1696681273.2654,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1707212554,1707260439.0044,16561,http,67.43.236.21:16561,true,1396.2244987488,143,21516,0.66023362112748,67.43.236.21
true,1707260438.9513,transparent,5771.2120757976,1706990653.6071,"AS210715 Nik Rozman",PISKOT-AS,"Santa Clara","North America",NA,"United States",US,,false,EGIHosting,37.3931,-121.962,false,"Sparked Host LLC",false,California,success,America/Los_Angeles,95054,1706990655,1707260438.9513,3128,http,23.27.211.45:3128,false,4437.4487400055,284,2758,9.335963182117,23.27.211.45
true,1707260438.9363,elite,5690.3096834237,1706480495.9135,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1707087754,1707260438.9363,44744,socks4,207.180.226.58:44744,true,1342.0634269714,2731,7860,25.786044754981,207.180.226.58
true,1707260438.9355,elite,5488.6593522561,1702549069.0307,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1706832617,1707260438.9355,2276,socks5,173.249.7.118:2276,true,2423.9919185638,6676,35208,15.939260815586,173.249.7.118
true,1707260438.9354,transparent,7740.7361393021,1696788098.9579,"AS135918 VIET DIGITAL TECHNOLOGY LIABILITY COMPANY",DVS-AS-VN,"Tây Hồ",Asia,AS,Vietnam,VN,,false,MTD,21.0647,105.801,false,"MTD Viet NAM Investment Company Limited",true,Hanoi,success,Asia/Bangkok,,1706832528,1707260438.9354,3128,http,103.231.248.98:3128,false,7503.5383701324,5375,84155,6.0035742209315,103.231.248.98
true,1707260436.5093,elite,9900.115262665,1688234769.3536,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"DigitalOcean, LLC",1.28967,103.85,false,"DigitalOcean, LLC",true,"Central Singapore",success,Asia/Singapore,,1706832449,1707260438.8846,2215,socks5,128.199.221.91:2215,true,13590.664863586,12667,116780,9.7854720464746,128.199.221.91
true,1707260438.861,transparent,5881.5878445893,1629068740.5879,"AS38482 Biznet ISP",BIZNET2-AS-ID,Gambir,Asia,AS,Indonesia,ID,,false,BIZNET,-6.1767,106.8254,false,,true,Jakarta,success,Asia/Jakarta,,1706832729,1707260438.861,8080,http,203.142.69.69:8080,false,9583.575963974,45113,882003,4.8659498919229,203.142.69.69
true,1707260279.8147,elite,378.64101499231,1702814053.0997,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1707071483,1707260438.7476,9123,http,173.249.29.243:9123,false,17.607450485229,10550,1884,84.847997426411,173.249.29.243
true,1707260438.5958,elite,4948.0490008098,1703516869.2709,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,true,"Grand Est",success,Europe/Paris,67000,1706832530,1707260438.5958,30409,socks5,51.254.167.41:30409,true,3634.3476772308,7618,27292,21.821827556574,51.254.167.41
true,1707260438.5926,transparent,6273.2540487474,1706365782.2306,"AS149368 PT Bentang Johar Awal",IDNIC-SAWARGA-AS-ID,Sukabumi,Asia,AS,Indonesia,ID,,false,"PT Bentang Johar Awal",-6.9214,106.9259,false,"PT Bentang Johar Awal",false,"West Java",success,Asia/Jakarta,,1706970592,1707260438.5926,8181,http,103.180.198.162:8181,false,11120.96118927,3100,7690,28.73030583874,103.180.198.162
true,1707260438.5769,elite,7579.8312535302,1701806045.1017,"AS28753 Leaseweb Deutschland GmbH",LEASEWEB-DE-FRA-10,"Frankfurt am Main",Europe,EU,Germany,DE,"Innenstadt I",true,"LeaseWeb DE",50.097,8.63006,false,"Leaseweb Deutschland GmbH",true,Hesse,success,Europe/Berlin,60326,1706833958,1707260438.5769,80,http,37.58.58.206:80,true,11833.355426788,2141,22950,8.5329400980431,37.58.58.206
true,1707243510.3371,transparent,1468.467189635,1703847546.7288,"AS16276 OVH SAS",OVH,Sydney,Oceania,OC,Australia,AU,,true,"OVH Hosting",-33.8715,151.2006,false,"OVH Australia PTY LTD",true,"New South Wales",success,Australia/Sydney,2000,1706832681,1707260438.4808,3128,http,139.99.148.90:3128,false,1048.6617088318,32498,2130,93.848908397828,139.99.148.90
true,1707260313.0588,elite,6147.4056709902,1706632614.23,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"San Francisco","North America",NA,"United States",US,,true,"DigitalOcean, LLC",37.7308,-122.3838,false,"DigitalOcean, LLC",true,California,success,America/Los_Angeles,94124,1707237454,1707260438.3987,10892,socks4,198.199.115.151:10892,true,4836.9016647339,2114,6402,24.82386096759,198.199.115.151
true,1707260438.1936,transparent,4551.7903681611,1706535203.6412,"AS23969 TOT Public Company Limited",TOT-NET,Satun,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",6.6217,100.0614,false,"TOT Public Company Limited",false,Satun,success,Asia/Bangkok,91130,1707140040,1707260438.1936,8081,http,113.53.3.2:8081,false,827.96740531921,1356,7472,15.360217489805,113.53.3.2
true,1707260438.1824,elite,5137.6600417794,1706747881.4272,"AS16276 OVH SAS",OVH,Milan,Europe,EU,Italy,IT,,true,"OVH ISP",45.5002,9.18346,false,"OVH Srl",true,Lombardy,success,Europe/Rome,20159,1706747883,1707260438.1824,47764,socks5,178.32.141.50:47764,true,8939.3067359924,1863,6002,23.68722186904,178.32.141.50
true,1707260393.4085,elite,6241.3530362888,1706618024.9446,"AS51167 Contabo GmbH",CONTABO,Nuremberg,Europe,EU,Germany,DE,,true,"Contabo GmbH",49.405,11.1617,false,"Contabo GmbH",true,Bavaria,success,Europe/Berlin,90475,1707222913,1707260438.1372,25350,socks5,207.180.235.153:25350,true,9287.1999740601,2538,7385,25.576942456918,207.180.235.153
true,1707260438.1321,elite,4051.2154854555,1707221924.5637,"AS202425 IP Volume inc",INT-NETWORK,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"IP Volume inc",52.3759,4.8975,false,"IP Volume inc",true,"North Holland",success,Europe/Amsterdam,1012,1707222883,1707260438.1321,38660,socks5,80.82.77.2:38660,true,8179.5561313629,187,386,32.635253054101,80.82.77.2
true,1707260437.7332,elite,8174.2457433829,1706859578.1716,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,false,"Aeza International LTD",59.3241,18.0517,false,"Aeza Group LLC",false,"Stockholm County",success,Europe/Stockholm,"100 05",1706859599,1707260437.7332,11822,http,5.42.74.255:11822,false,8611.7479801178,401,4389,8.3716075156576,5.42.74.255
true,1707260312.6811,transparent,5432.752967863,1702760550.313,"AS22884 TOTAL PLAY TELECOMUNICACIONES SA DE CV","TOTAL PLAY TELECOMUNICACIONES SA DE CV",Culiacán,"North America",NA,Mexico,MX,,false,"Total Play Telecomunicaciones SA De CV",24.7103,-107.5502,false,"Total Play Telecomunicaciones SA De CV",true,Sinaloa,success,America/Mazatlan,80295,1706832652,1707260437.6226,999,http,187.251.102.50:999,false,5321.5436935425,5340,37555,12.449003380347,187.251.102.50
true,1707260194.1532,anonymous,1971.0711990928,1694767339.8233,"AS61098 Akenes SA",exoscale,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Akenes SA",50.1188,8.6843,false,CH-EXOSCALE,true,Hesse,success,Europe/Berlin,60313,1706832501,1707260437.6178,80,http,194.182.169.100:80,false,42.576551437378,5083,103557,4.6787555228277,194.182.169.100
true,1707260437.2284,elite,1733.7106549888,1599069769.4146,"AS22652 Videotron Ltee",FIBRENOIRE-INTERNET,Terrebonne,"North America",NA,Canada,CA,,false,"Videotron Ltee",45.7077,-73.6147,false,"Fibrenoire Inc., GDLAND INC",true,Quebec,success,America/Toronto,J6W,1706832554,1707260437.5718,4153,socks4,70.35.213.226:4153,true,3484.6272468567,130705,518393,20.13640467233,70.35.213.226
true,1707260437.2524,elite,9035.2976441383,1707197051.8205,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,"Nizhniy Novgorod",Europe,EU,Russia,RU,,false,AEZA-NETWORK-VIENNA,56.312,43.9964,false,"Aeza Network Vienna",false,"Nizhny Novgorod Oblast",success,Europe/Moscow,431677,1707197060,1707260437.2524,34873,socks5,92.246.139.106:34873,true,9516.9546604156,100,855,10.471204188482,92.246.139.106
true,1707260397.6018,elite,3990.0896821084,1705651643.6628,"AS24940 Hetzner Online GmbH",HETZNER-AS,Gunzenhausen,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.1156,10.7511,false,"Hetzner Online GmbH",true,Bavaria,success,Europe/Berlin,91710,1706861338,1707260437.2228,29963,socks5,195.201.173.249:29963,true,264.43576812744,3851,18491,17.236594754274,195.201.173.249
true,1707260296.6814,elite,6083.3681091148,1706623781.4652,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2069,-111.642,false,"Unified Layer",true,Utah,success,America/Denver,84606,1707228769,1707260437.2097,48808,socks5,162.215.222.207:48808,true,11456.418991089,2072,7757,21.080476142029,162.215.222.207
true,1707255856.2962,transparent,1344.7482593133,1704886765.1467,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Akamai Technologies, Inc.",1.35208,103.82,false,"Linode, LLC",true,"North West",success,Asia/Singapore,858877,1706910409,1707260437.2082,3128,http,139.162.32.249:3128,false,1014.2862796783,4953,6737,42.369546621044,139.162.32.249
true,1707260437.0864,elite,7520.8367089967,1706858373.4169,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,"Nizhniy Novgorod",Europe,EU,Russia,RU,,false,AEZA-NETWORK-VIENNA,56.312,43.9964,false,"Aeza Network Vienna",false,"Nizhny Novgorod Oblast",success,Europe/Moscow,431677,1706861734,1707260437.0864,16901,http,92.246.139.106:16901,false,3577.2633552551,370,4341,7.8539588197835,92.246.139.106
